Question,Target Answer,Model Name,Prompt Style,Full Prompt,Answer,"Sample (n=300, model=gpt-4-0314)","Sample (n=300, model=gpt-3.5-turbo-0301)"
"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 703 visitors came to the Buckingham palace on the previous day. If there were 246 visitors on that day How many visited the Buckingham palace within 25 days?",949.0,gpt-3.5-turbo-0301,sbs,"Q: After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 703 visitors came to the Buckingham palace on the previous day. If there were 246 visitors on that day How many visited the Buckingham palace within 25 days?

A: Let's think step by step. First, we need to find out how many visitors came to the Buckingham palace in one day on average. We can do this by dividing the total number of visitors in 25 days by 25:

703 visitors / 1 day = 246 visitors / 1 day

So on average, 28,075 visitors (703 x 25) would visit the Buckingham palace in 25 days. Therefore, the answer (arabic numerals) is","28,075 visitors.",False,False
For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 7 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad?,2.0,gpt-3.5-turbo-0301,sbs,"Q: For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 7 more dollars. If she spent 4 dollars. How much more money did she receive from her mom than she did from her dad?

A: Let's think step by step. 1. Gwen received 5 dollars from her dad.
2. Her mom gave her 7 more dollars, so she had a total of 5 + 7 = 12 dollars.
3. If she spent 4 dollars, she had 12 - 4 = 8 dollars left.
4. To find out how much more money she received from her mom than from her dad, we need to subtract the initial amount from her mom's gift: 12 - 5 = 7 dollars.
5. Therefore, Gwen received 7 more dollars from her mom than she did from her dad. Therefore, the answer (arabic numerals) is",7,False,False
There are 142 bananas and 356 oranges in Philip's collection. If the bananas are organized into 47 groups and oranges are organized into 178 groups How big is each group of oranges?,2.0,gpt-3.5-turbo-0301,sbs,"Q: There are 142 bananas and 356 oranges in Philip's collection. If the bananas are organized into 47 groups and oranges are organized into 178 groups How big is each group of oranges?

A: Let's think step by step. First, we need to find out how many bananas are in each group. We can do this by dividing the total number of bananas by the number of groups:

142 bananas ÷ 47 groups = 3 bananas per group

Next, we need to find out how many oranges are in total:

356 oranges

Finally, we can find out how many oranges are in each group by dividing the total number of oranges by the number of groups:

356 oranges ÷ 178 groups = 2 oranges per group

Therefore, each group of oranges has 2 oranges. Therefore, the answer (arabic numerals) is",2,False,False
There are 8 different books and 5 different movies in the ' crazy silly school ' series. If you read 19 of the movies and watched 16 of the books How many more movies than books have you read?,3.0,gpt-3.5-turbo-0301,sbs,"Q: There are 8 different books and 5 different movies in the ' crazy silly school ' series. If you read 19 of the movies and watched 16 of the books How many more movies than books have you read?

A: Let's think step by step. First, we need to find out how many books and movies have been read in total. 

Books read: 16 
Movies watched: 19 

Next, we need to find out how many more movies than books have been read. 

More movies than books: 19 - 16 = 3 

Therefore, you have read 3 more movies than books in the 'crazy silly school' series. Therefore, the answer (arabic numerals) is",3,False,False
Mary is baking a cake. The recipe calls for 12 cups of flour and 5 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour How many cups of flour did she put in?,10.0,gpt-3.5-turbo-0301,sbs,"Q: Mary is baking a cake. The recipe calls for 12 cups of flour and 5 cups of sugar. She already put in some cups of flour. If she still needs 2 more cups of flour How many cups of flour did she put in?

A: Let's think step by step. 1. Mary needs a total of 12 cups of flour for the recipe.
2. She already put in some cups of flour, but we don't know how many.
3. She still needs 2 more cups of flour.
4. To find out how many cups of flour she put in, we can subtract the amount she still needs from the total amount needed: 

12 cups - 2 cups = 10 cups

Therefore, Mary put in 10 cups of flour. Therefore, the answer (arabic numerals) is",10,False,False
Danny collects bottle caps and wrappers. He found 46 wrappers and 50 bottle caps at the park. Now he has 21 bottle caps and 52 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park?,4.0,gpt-3.5-turbo-0301,sbs,"Q: Danny collects bottle caps and wrappers. He found 46 wrappers and 50 bottle caps at the park. Now he has 21 bottle caps and 52 wrappers in his collection. How many more bottle caps than wrappers did danny find at the park?

A: Let's think step by step. 1. Danny found 46 wrappers and 50 bottle caps at the park.
2. Now he has 21 bottle caps and 52 wrappers in his collection.
3. To find out how many more bottle caps than wrappers Danny found at the park, we need to subtract the number of wrappers he found from the number of bottle caps he found: 

50 - 46 = 4

4. Danny found 4 more bottle caps than wrappers at the park. Therefore, the answer (arabic numerals) is",4,False,False
Luke played 177 rounds of a trivia game. If he gained 46 points in each round How many points did he score in the game?,8142.0,gpt-3.5-turbo-0301,sbs,"Q: Luke played 177 rounds of a trivia game. If he gained 46 points in each round How many points did he score in the game?

A: Let's think step by step. First, we can use multiplication to find out how many points Luke gained in total:

177 rounds x 46 points per round = 8130 points

Therefore, Luke scored 8130 points in the game. Therefore, the answer (arabic numerals) is",8130,False,False
3 birds and 4 storks were sitting on the fence. 2 more birds came to join them. How many more birds than storks are sitting on the fence?,1.0,gpt-3.5-turbo-0301,sbs,"Q: 3 birds and 4 storks were sitting on the fence. 2 more birds came to join them. How many more birds than storks are sitting on the fence?

A: Let's think step by step. First, we need to find the total number of birds and storks sitting on the fence: 

3 birds + 4 storks = 7 

So, there are 7 birds and storks sitting on the fence. 

Next, we add the 2 more birds that came to join them: 

7 + 2 = 9 

Now, there are 9 birds and storks sitting on the fence. 

To find out how many more birds than storks are sitting on the fence, we need to subtract the number of storks from the number of birds: 

9 (total) - 4 (storks) = 5 

Therefore, there are 5 more birds than storks sitting on the fence. Therefore, the answer (arabic numerals) is",5,False,False
"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper. How far did the mouse jump?",39.0,gpt-3.5-turbo-0301,sbs,"Q: The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper. How far did the mouse jump?

A: Let's think step by step. First, we know that the grasshopper jumped 9 inches. 

Next, we know that the frog jumped 33 inches farther than the grasshopper. So, we can add 33 to 9 to get the frog's jump distance: 

9 + 33 = 42 

Therefore, the frog jumped 42 inches. 

Finally, we know that the mouse jumped 3 inches less than the frog. So, we can subtract 3 from 42 to get the mouse's jump distance: 

42 - 3 = 39 

Therefore, the mouse jumped 39 inches. Therefore, the answer (arabic numerals) is",39,False,False
Zachary did 35 push-ups and 3 crunches in gym class today. David did 58 more push-ups but 87 less crunches than zachary. How many more push-ups than crunches did Zachary do?,32.0,gpt-3.5-turbo-0301,sbs,"Q: Zachary did 35 push-ups and 3 crunches in gym class today. David did 58 more push-ups but 87 less crunches than zachary. How many more push-ups than crunches did Zachary do?

A: Let's think step by step. Zachary did 35 push-ups and 3 crunches. 

David did 58 more push-ups than Zachary, so he did 35 + 58 = 93 push-ups. 

David also did 87 less crunches than Zachary, so he did 3 - 87 = -84 crunches. 

Wait a minute, how can David do negative crunches? That doesn't make sense. 

Let's go back and check our work. We made a mistake when we subtracted 87 from 3. It should be 3 - 87 = -84. 

So, David did 93 push-ups and 84 crunches. 

Now, let's find out how many more push-ups than crunches Zachary did. 

Zachary did 35 push-ups and 3 crunches. 

He did 35 - 3 = 32 more push-ups than crunches. 

Therefore, Zachary did 32 more push-ups than crunches. Therefore, the answer (arabic numerals) is",32,False,False
"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",13.0,gpt-3.5-turbo-0301,sbs,"Q: Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?

A: Let's think step by step. First, we need to add the number of emails Jack received in the afternoon and evening. 

5 + 8 = 13 

So Jack received 13 emails in the afternoon and evening combined. Therefore, the answer (arabic numerals) is",13,False,True
